employee_id,experience_group,years_of_experience,role,ats_format_score,ats_content_score,ats_keyword_score,ats_overall_score,current_salary,market_rate,location,company_size,technology_stack_count,performance_rating,project_success_rate,skill_proficiency_avg,certification_count,education_level,institution_ranking,domain_experience,leadership_score,communication_score,project_complexity_avg,learning_velocity,cultural_fit_score,retention_risk_score,negotiation_history_avg,is_internal_referral,time_to_promotion,training_hours_completed,mentorship_participation,cross_functional_experience,required_hike_percentage,timestamp
EMP_0797,mid_level,4,UI/UX Designer,89.5,96.7,88.4,91.5,12.1,15.1,Pune,Mid-size,7,4.6,93.4,6.6,5,Master,65,E-commerce,10.0,7.8,7.7,8.5,8.2,1.0,28.3,True,14,450,False,4,25.0,2024-10-09T14:58:35.799786Z
EMP_0907,senior,12,Full-stack Developer,78.5,80.3,76.5,78.4,18.6,24.2,Gurgaon,Enterprise,8,3.5,78.1,6.7,5,Master,65,AI/ML,5.4,6.3,10.0,6.0,6.6,1.3,28.2,True,6,1087,False,12,30.0,2024-12-03T14:58:35.801055Z
EMP_0442,junior,1,Product Manager,86.9,85.6,84.2,85.6,9.9,11.9,Bangalore,Startup,3,4.4,90.7,5.0,7,Bachelor,66,Social Media,5.4,6.9,5.3,6.8,7.2,1.0,25.2,False,23,207,True,1,20.0,2025-05-11T14:58:35.794043Z
EMP_0122,freshers,0,Frontend Developer,78.5,85.5,82.6,82.2,7.5,8.7,Delhi,Mid-size,2,4.0,85.1,5.9,0,Bachelor,63,IoT,8.4,8.6,5.0,7.3,7.5,1.0,0,True,24,136,False,0,15.0,2025-05-20T14:58:35.790040Z
EMP_0409,junior,1,QA Engineer,67.3,74.2,76.0,72.5,7.7,9.2,Gurgaon,Mid-size,2,3.6,79.6,6.4,7,Bachelor,82,EdTech,8.8,9.9,5.9,8.9,8.2,1.6,27.6,False,24,136,True,0,20.0,2025-04-25T14:58:35.794043Z
EMP_0173,freshers,0,Frontend Developer,85.9,80.1,95.8,87.3,8.0,9.2,Chennai,Mid-size,3,4.3,89.9,7.3,2,Master,90,Cloud Infrastructure,7.9,9.3,5.3,9.8,8.2,1.0,0,False,21,86,True,0,15.0,2025-05-07T14:58:35.790540Z
EMP_0044,freshers,0,UI/UX Designer,84.9,80.3,90.9,85.4,7.5,8.7,Pune,Mid-size,3,4.5,91.8,8.1,2,Bachelor,70,AI/ML,7.0,7.4,5.0,9.0,9.9,1.0,0,False,21,110,False,0,15.0,2025-05-24T14:58:35.789041Z
EMP_0784,mid_level,4,Mobile Developer,74.7,79.5,75.1,76.4,18.8,23.6,Mumbai,Mid-size,5,3.8,82.7,5.2,3,Bachelor,79,Cloud Infrastructure,7.6,7.1,7.4,9.5,7.7,1.4,28.8,False,14,463,False,3,25.0,2025-02-16T14:58:35.799289Z
EMP_0221,freshers,0,Full-stack Developer,81.6,91.5,83.8,85.7,6.4,7.4,Chennai,Mid-size,2,4.6,94.3,6.3,4,Bachelor,81,EdTech,7.7,7.2,5.0,9.7,8.7,1.0,0,False,27,87,False,0,15.0,2025-01-03T14:58:35.791540Z
EMP_0668,mid_level,4,UI/UX Designer,88.8,95.1,94.1,92.7,20.3,25.4,Chennai,Startup,6,5.0,99.5,6.1,2,PhD,61,FinTech,7.4,9.3,7.9,9.0,6.9,1.0,17.6,True,15,437,False,1,25.0,2025-05-17T14:58:35.797780Z
EMP_0138,freshers,0,Tech Lead,91.1,98.5,92.5,94.0,7.1,8.2,Mumbai,Startup,2,4.9,98.1,8.0,2,Master,62,EdTech,5.2,9.8,6.0,7.0,7.1,1.0,0,False,27,98,False,0,15.0,2025-04-04T14:58:35.790040Z
EMP_0614,mid_level,4,Frontend Developer,76.2,66.5,60,67.5,14.0,17.5,Chennai,Enterprise,5,3.2,73.4,5.3,7,Master,87,HealthTech,5.6,7.7,8.1,6.6,8.6,1.7,25.7,False,12,430,True,0,25.0,2024-09-19T14:58:35.796442Z
EMP_0924,senior,8,DevOps Engineer,82.3,82.0,70.6,78.3,24.4,31.8,Noida,Mid-size,8,3.6,79.4,6.4,1,PhD,77,Enterprise Software,7.8,6.4,10.0,6.7,9.2,1.6,13.1,True,6,730,False,3,30.0,2025-05-14T14:58:35.801560Z
EMP_0842,mid_level,3,QA Engineer,90.9,95.0,79.8,88.6,12.0,15.0,Chennai,Enterprise,6,4.6,93.8,8.2,7,Bachelor,68,FinTech,9.6,8.7,8.4,8.4,7.7,1.0,19.4,True,17,342,False,0,25.0,2024-11-15T14:58:35.800550Z
EMP_0796,mid_level,2,Product Manager,83.7,78.7,71.5,78.0,18.1,22.6,Pune,Startup,5,3.6,79.2,6.9,7,PhD,75,E-commerce,5.8,7.6,7.0,10.0,7.4,1.2,19.2,True,15,300,False,0,25.0,2024-10-03T14:58:35.799786Z
EMP_0580,mid_level,4,UI/UX Designer,82.9,91.4,94.2,89.5,16.2,20.2,Hyderabad,Enterprise,7,4.5,92.1,6.9,5,Master,94,EdTech,5.8,7.9,8.0,6.2,8.1,1.0,25.2,False,11,446,False,4,25.0,2024-10-02T14:58:35.796442Z
EMP_0564,mid_level,4,Frontend Developer,71.9,79.0,84.4,78.4,17.4,21.8,Hyderabad,Startup,6,3.6,79.3,8.9,0,Bachelor,84,Cloud Infrastructure,9.9,9.9,7.8,7.8,6.9,1.2,24.7,True,14,456,False,0,25.0,2025-05-11T14:58:35.796442Z
EMP_0284,junior,1,Mobile Developer,69.5,84.2,80.2,78.0,11.8,14.1,Delhi,Enterprise,4,3.5,76.9,7.9,3,Master,81,FinTech,8.0,8.8,5.0,7.5,7.1,1.1,21.4,True,18,144,True,1,20.0,2025-04-24T14:58:35.792040Z
EMP_0659,mid_level,2,DevOps Engineer,84.7,83.2,92.2,86.7,22.7,28.4,Mumbai,Mid-size,4,4.0,85.2,9.2,6,PhD,74,Gaming,7.1,7.2,6.7,6.9,7.5,1.0,9.5,False,16,255,False,2,25.0,2025-01-11T14:58:35.797780Z
EMP_0937,senior,9,Data Scientist,74.9,70.5,69.0,71.5,22.4,29.1,Hyderabad,Startup,8,3.2,72.3,7.5,2,Master,84,FinTech,5.1,7.7,10.0,6.4,7.2,2.2,21.1,False,6,848,False,5,30.0,2025-06-04T14:58:35.801560Z
EMP_0873,mid_level,3,Data Scientist,78.4,74.6,71.4,74.8,17.1,21.3,Pune,Startup,6,3.8,81.9,5.0,5,Master,86,AI/ML,7.3,6.8,7.9,8.7,7.0,1.0,20.5,False,12,366,True,2,25.0,2025-04-22T14:58:35.800550Z
EMP_0658,mid_level,2,Full-stack Developer,90.8,87.9,86.0,88.2,21.9,27.3,Bangalore,Enterprise,4,4.6,93.3,8.8,0,PhD,81,Enterprise Software,7.0,8.4,7.3,7.1,9.4,1.0,6.8,False,18,236,True,0,25.0,2025-05-08T14:58:35.797780Z
EMP_0600,mid_level,2,Data Scientist,82.7,86.4,83.9,84.3,12.1,15.1,Mumbai,Mid-size,4,3.8,81.7,8.4,2,PhD,75,Social Media,5.7,6.3,6.3,9.9,7.4,1.1,12.6,False,16,310,True,0,25.0,2025-07-15T14:58:35.796442Z
EMP_0021,freshers,0,Mobile Developer,87.3,82.3,91.8,87.1,7.3,8.4,Noida,Startup,2,4.3,89.4,7.2,5,Master,65,EdTech,6.5,6.8,5.0,8.3,6.8,1.0,0,True,21,137,False,0,15.0,2024-10-14T14:58:35.788540Z
EMP_0486,junior,1,Mobile Developer,69.2,73.2,65.6,69.3,7.7,9.2,Pune,Enterprise,4,3.3,73.8,7.0,2,Bachelor,71,AI/ML,6.3,6.1,6.3,7.6,8.0,1.3,16.0,True,24,220,False,0,20.0,2025-08-01T14:58:35.794965Z
EMP_0203,freshers,0,DevOps Engineer,83.5,79.0,73.6,78.7,6.4,7.4,Bangalore,Startup,2,4.1,86.6,5.0,6,PhD,75,Cloud Infrastructure,5.5,9.3,5.0,6.4,6.9,1.2,0,True,22,62,True,0,15.0,2025-05-04T14:58:35.791040Z
EMP_0537,junior,1,Backend Developer,87.1,95.4,94.0,92.2,9.7,11.6,Gurgaon,Enterprise,3,4.7,96.2,9.7,4,PhD,76,Enterprise Software,9.7,8.4,5.8,7.3,6.9,1.0,29.8,False,22,158,False,1,20.0,2025-06-04T14:58:35.795933Z
EMP_0592,mid_level,2,QA Engineer,75.6,67.1,60,67.6,18.3,22.9,Bangalore,Enterprise,3,3.1,72.1,9.3,2,PhD,83,E-commerce,6.7,9.1,6.5,9.7,7.1,1.5,25.5,True,16,217,True,2,25.0,2025-08-16T14:58:35.796442Z
EMP_0308,junior,1,Frontend Developer,82.7,88.0,72.4,81.0,11.5,13.8,Delhi,Enterprise,4,3.6,79.5,8.3,4,Bachelor,81,EdTech,8.2,7.3,6.4,7.7,8.1,1.7,16.7,False,23,138,True,0,20.0,2024-09-14T14:58:35.792540Z
EMP_0638,mid_level,3,QA Engineer,79.6,74.0,80.5,78.1,10.2,12.7,Pune,Enterprise,6,3.5,77.4,5.3,2,PhD,85,FinTech,7.7,7.6,8.3,8.7,7.0,1.2,25.6,False,12,335,False,3,25.0,2025-02-21T14:58:35.797215Z
EMP_0961,senior,5,Data Scientist,81.8,80.4,76.1,79.4,22.7,29.5,Pune,Startup,8,3.9,83.8,7.3,2,Bachelor,87,E-commerce,7.7,7.3,9.2,9.8,7.9,1.4,9.0,False,10,546,False,4,30.0,2024-11-24T14:58:35.802064Z
EMP_0325,junior,1,Mobile Developer,74.1,77.7,78.1,76.6,11.1,13.3,Delhi,Enterprise,2,3.6,79.0,9.9,1,Master,76,Enterprise Software,5.4,8.7,5.8,7.9,8.9,1.5,10.9,True,23,187,True,1,20.0,2024-10-22T14:58:35.792540Z
EMP_0424,junior,1,Frontend Developer,83.9,89.0,90.6,87.8,9.0,10.8,Bangalore,Enterprise,3,4.2,88.4,6.4,8,Bachelor,62,Cloud Infrastructure,6.6,7.4,5.4,6.4,8.3,1.0,15.2,True,22,132,True,0,20.0,2025-03-27T14:58:35.794043Z
EMP_0758,mid_level,4,QA Engineer,77.3,78.3,69.0,74.9,12.7,15.9,Delhi,Enterprise,7,3.4,75.8,7.0,4,Master,92,Cloud Infrastructure,8.2,9.3,8.2,6.6,8.2,2.1,9.7,False,10,421,False,4,25.0,2025-05-18T14:58:35.798784Z
EMP_0570,mid_level,3,UI/UX Designer,71.2,76.8,80.0,76.0,17.7,22.1,Delhi,Mid-size,4,3.5,77.9,8.8,2,Master,73,HealthTech,8.8,8.8,8.1,6.2,8.4,1.2,7.0,False,14,376,True,0,25.0,2024-12-23T14:58:35.796442Z
EMP_0448,junior,1,Tech Lead,78.3,70.5,78.9,75.9,9.8,11.8,Noida,Enterprise,2,3.5,76.9,8.2,0,Master,60,Gaming,8.3,7.4,5.2,9.9,7.0,1.5,12.3,True,20,177,False,1,20.0,2024-12-05T14:58:35.794043Z
EMP_0195,freshers,0,Backend Developer,72.2,78.9,90.5,80.6,6.9,7.9,Noida,Startup,2,3.8,81.9,9.5,2,PhD,89,Cloud Infrastructure,5.2,9.7,5.0,7.1,6.9,1.7,0,True,24,104,False,0,15.0,2025-08-06T14:58:35.791040Z
EMP_0421,junior,1,Product Manager,73.0,72.9,70.2,72.0,8.8,10.6,Bangalore,Startup,4,3.3,74.4,6.7,8,Master,80,AI/ML,8.9,7.0,6.2,9.0,7.2,2.1,19.6,True,20,155,False,0,20.0,2025-08-05T14:58:35.794043Z
EMP_0312,junior,1,UI/UX Designer,73.7,70.5,80.6,74.9,9.0,10.8,Noida,Startup,4,3.6,79.1,9.0,7,PhD,79,EdTech,7.6,7.2,5.3,7.3,6.6,1.3,9.7,False,18,185,True,1,20.0,2024-10-26T14:58:35.792540Z
EMP_0792,mid_level,4,Tech Lead,97.0,93.9,92.5,94.5,18.5,23.1,Mumbai,Enterprise,7,4.8,97.7,7.7,8,Master,89,EdTech,8.1,6.2,8.9,9.9,6.6,1.0,16.8,False,11,438,False,1,25.0,2025-04-08T14:58:35.799786Z
EMP_0151,freshers,0,Product Manager,66.6,70.6,60,65.7,6.7,7.7,Mumbai,Enterprise,2,3.1,71.4,5.1,4,Master,80,Social Media,6.4,7.1,6.0,9.4,8.4,1.7,0,True,27,138,False,0,15.0,2024-11-10T14:58:35.790540Z
EMP_0591,mid_level,2,Frontend Developer,73.5,72.3,68.5,71.4,17.1,21.3,Noida,Mid-size,5,3.2,73.7,8.2,6,PhD,82,HealthTech,6.1,9.2,7.4,8.2,7.1,1.7,12.2,True,15,282,True,2,25.0,2025-01-21T14:58:35.796442Z
EMP_0870,mid_level,3,Product Manager,74.8,80.2,81.9,78.9,13.5,16.9,Chennai,Mid-size,6,3.8,82.4,8.5,5,PhD,80,Enterprise Software,5.8,6.1,7.3,8.3,9.8,1.0,21.0,True,17,343,False,3,25.0,2025-02-03T14:58:35.800550Z
EMP_0271,junior,1,QA Engineer,66.6,79.1,74.3,73.3,10.1,12.1,Noida,Startup,2,3.3,73.9,7.4,5,Master,78,Social Media,5.4,8.7,6.6,9.9,7.1,1.7,28.7,False,23,147,False,1,20.0,2025-08-05T14:58:35.792040Z
EMP_0186,freshers,0,Frontend Developer,71.2,77.2,71.3,73.2,6.0,6.9,Chennai,Enterprise,3,3.1,71.6,6.6,1,Bachelor,66,Gaming,7.8,9.3,5.7,9.3,7.8,1.5,0,True,21,137,False,0,15.0,2025-06-04T14:58:35.791040Z
EMP_0080,freshers,0,Product Manager,87.2,84.0,89.8,87.0,6.6,7.6,Delhi,Enterprise,2,4.5,92.2,8.9,0,Master,60,EdTech,7.8,8.7,5.0,6.8,9.4,1.0,0,True,27,113,False,0,15.0,2024-09-17T14:58:35.789540Z
EMP_0307,junior,1,QA Engineer,75.5,81.2,79.6,78.8,8.0,9.6,Hyderabad,Enterprise,2,3.8,82.7,9.9,2,PhD,87,EdTech,9.1,9.2,5.6,6.4,8.0,1.0,17.3,True,24,211,False,1,20.0,2025-01-07T14:58:35.792540Z
EMP_0060,freshers,0,Product Manager,74.1,70.0,72.5,72.2,6.0,6.9,Chennai,Enterprise,3,3.5,77.2,6.4,4,PhD,75,IoT,5.1,6.7,5.0,7.9,8.1,1.6,0,True,21,132,True,0,15.0,2025-07-03T14:58:35.789041Z
EMP_0923,senior,11,UI/UX Designer,89.4,90.6,80.7,86.9,26.6,34.6,Mumbai,Enterprise,8,4.5,91.8,8.5,1,Bachelor,70,AI/ML,5.3,8.6,10.0,7.0,6.9,1.0,19.6,False,6,981,True,1,30.0,2024-12-25T14:58:35.801560Z
EMP_0929,senior,8,Backend Developer,95.7,89.2,98.9,94.6,26.5,34.5,Bangalore,Startup,8,4.4,91.3,6.4,4,Master,87,Cloud Infrastructure,8.7,8.7,10.0,8.5,7.3,1.0,24.3,False,6,717,False,3,30.0,2025-05-02T14:58:35.801560Z
EMP_0790,mid_level,4,QA Engineer,73.6,73.5,71.1,72.7,14.2,17.8,Hyderabad,Mid-size,7,3.3,74.0,5.9,6,Bachelor,78,AI/ML,8.4,6.9,7.4,6.9,8.9,2.2,28.2,False,9,468,True,4,25.0,2024-10-28T14:58:35.799289Z
EMP_0168,freshers,0,Frontend Developer,86.9,81.2,75.6,81.2,5.9,6.8,Noida,Mid-size,2,4.0,85.2,7.1,3,Master,89,EdTech,5.1,6.7,5.0,8.9,7.9,1.0,0,True,27,68,True,0,15.0,2024-10-26T14:58:35.790540Z
EMP_0575,mid_level,4,Frontend Developer,87.2,92.2,72.9,84.1,14.9,18.6,Gurgaon,Enterprise,6,4.1,86.7,6.2,5,PhD,86,Social Media,8.3,8.0,7.5,9.5,9.4,1.0,5.4,False,11,443,True,4,25.0,2024-11-01T14:58:35.796442Z
EMP_0896,mid_level,2,Tech Lead,71.2,72.5,62.0,68.6,12.9,16.1,Mumbai,Mid-size,3,3.0,70.5,6.5,1,Master,69,FinTech,5.0,9.4,7.2,7.8,8.5,2.0,17.8,False,18,273,False,2,25.0,2025-04-10T14:58:35.801055Z
EMP_0260,junior,1,Backend Developer,89.2,85.6,97.7,90.8,9.6,11.5,Hyderabad,Mid-size,3,4.6,93.8,7.8,8,Master,69,Social Media,9.5,9.3,6.0,8.3,8.6,1.0,24.7,False,20,216,True,1,20.0,2025-08-18T14:58:35.792040Z
EMP_0845,mid_level,2,QA Engineer,90.5,93.9,100,94.8,13.3,16.7,Noida,Mid-size,4,4.9,98.8,5.8,6,Master,89,HealthTech,6.6,9.5,7.3,7.8,9.3,1.0,9.2,False,17,226,True,1,25.0,2025-04-05T14:58:35.800550Z
EMP_0523,junior,1,QA Engineer,78.3,76.2,80.8,78.4,8.3,10.0,Chennai,Mid-size,3,3.7,81.1,6.8,4,Master,77,Cloud Infrastructure,7.3,6.7,5.2,7.1,8.1,1.3,12.5,False,21,152,True,1,20.0,2025-02-06T14:58:35.794965Z
EMP_0775,mid_level,3,Product Manager,85.6,84.4,87.0,85.7,16.1,20.2,Gurgaon,Startup,4,4.3,89.3,6.8,8,Bachelor,88,E-commerce,7.7,6.1,6.7,7.5,8.6,1.0,25.3,True,13,367,True,3,25.0,2025-04-04T14:58:35.799289Z
EMP_0528,junior,1,Mobile Developer,93.0,87.3,92.0,90.8,11.1,13.3,Gurgaon,Mid-size,3,4.3,89.2,9.2,6,Master,89,IoT,7.2,6.7,5.1,8.0,7.1,1.0,18.2,False,24,139,True,0,20.0,2024-09-02T14:58:35.794965Z
EMP_0081,freshers,0,Full-stack Developer,79.5,76.9,78.3,78.2,7.2,8.3,Pune,Startup,2,3.7,80.3,6.8,0,PhD,65,HealthTech,7.4,8.9,5.0,8.7,7.9,1.5,0,True,22,52,False,0,15.0,2025-03-07T14:58:35.789540Z
EMP_0715,mid_level,3,Full-stack Developer,86.6,83.3,93.0,87.6,12.4,15.5,Hyderabad,Enterprise,4,4.8,97.7,9.6,8,PhD,79,E-commerce,5.9,7.4,8.2,8.2,6.8,1.0,17.7,False,13,301,True,3,25.0,2025-08-11T14:58:35.798286Z
EMP_0854,mid_level,4,DevOps Engineer,68.2,65.4,78.9,70.8,11.6,14.5,Bangalore,Enterprise,5,3.2,72.4,7.7,8,PhD,80,HealthTech,6.2,8.3,8.2,9.9,9.1,1.3,29.6,True,14,403,False,4,25.0,2025-06-24T14:58:35.800550Z
EMP_0872,mid_level,2,Tech Lead,79.7,79.6,72.7,77.3,17.6,22.0,Hyderabad,Mid-size,4,3.7,80.0,7.6,4,PhD,80,Cloud Infrastructure,6.7,7.5,7.1,8.4,9.9,1.0,20.0,True,20,226,False,2,25.0,2024-11-11T14:58:35.800550Z
EMP_0066,freshers,0,QA Engineer,71.8,76.9,76.2,75.0,6.2,7.2,Pune,Enterprise,3,3.4,76.1,9.3,0,Bachelor,65,EdTech,5.8,7.5,5.0,7.7,6.9,1.9,0,False,21,137,True,0,15.0,2025-05-25T14:58:35.789041Z
EMP_0361,junior,1,Product Manager,85.2,85.9,75.7,82.3,9.5,11.5,Hyderabad,Enterprise,4,4.3,89.0,8.3,1,PhD,61,Social Media,9.7,8.9,5.6,6.1,6.6,1.1,27.4,True,18,210,False,1,20.0,2025-07-14T14:58:35.793040Z
EMP_0967,senior,11,DevOps Engineer,93.6,84.8,84.4,87.6,24.5,31.8,Noida,Mid-size,8,4.6,94.7,6.6,3,PhD,66,EdTech,8.7,6.2,10.0,6.3,8.4,1.0,20.0,False,6,944,True,2,30.0,2024-10-08T14:58:35.802064Z
EMP_0733,mid_level,3,Product Manager,100,96.1,81.2,92.4,15.1,18.9,Pune,Enterprise,5,4.9,98.6,7.5,8,Bachelor,93,IoT,5.3,6.3,6.7,8.7,7.5,1.0,21.2,True,15,318,True,3,25.0,2025-01-26T14:58:35.798784Z
EMP_0452,junior,1,Full-stack Developer,89.3,82.8,97.1,89.7,10.8,13.0,Hyderabad,Enterprise,2,4.5,92.5,7.5,7,Master,70,IoT,6.5,7.7,6.8,9.0,7.7,1.0,27.3,True,19,226,False,0,20.0,2024-10-24T14:58:35.794043Z
EMP_0626,mid_level,2,Tech Lead,96.8,95.1,80.5,90.8,15.4,19.3,Mumbai,Enterprise,4,4.6,93.6,9.7,3,PhD,60,HealthTech,8.5,7.6,6.4,9.3,8.7,1.0,9.6,True,20,304,False,2,25.0,2024-09-21T14:58:35.797215Z
EMP_0092,freshers,0,Tech Lead,85.9,91.7,96.5,91.4,6.5,7.4,Hyderabad,Startup,2,4.5,92.1,9.3,3,Bachelor,80,FinTech,7.9,9.4,5.2,6.3,8.9,1.0,0,True,23,106,False,0,15.0,2025-05-25T14:58:35.789540Z
EMP_0625,mid_level,2,Full-stack Developer,79.1,86.0,70.0,78.4,17.1,21.3,Hyderabad,Mid-size,5,4.3,90.1,6.5,3,Master,80,AI/ML,5.4,7.1,5.7,7.5,7.6,1.0,24.6,True,18,253,False,2,25.0,2025-02-22T14:58:35.797215Z
EMP_0310,junior,1,Full-stack Developer,75.3,78.9,74.1,76.1,8.1,9.7,Gurgaon,Startup,3,3.2,73.7,8.8,1,Bachelor,79,E-commerce,9.8,6.5,6.1,7.3,9.2,1.5,8.7,False,22,194,False,1,20.0,2025-04-05T14:58:35.792540Z
EMP_0666,mid_level,2,Mobile Developer,86.8,90.4,73.9,83.7,19.1,23.8,Chennai,Enterprise,3,4.2,87.9,5.1,6,Bachelor,76,E-commerce,9.1,7.8,7.1,7.6,8.5,1.0,10.2,True,15,213,False,0,25.0,2024-09-18T14:58:35.797780Z
EMP_0581,mid_level,3,Mobile Developer,75.6,78.7,80.8,78.4,12.6,15.8,Pune,Mid-size,6,3.8,81.9,9.0,5,PhD,81,E-commerce,8.1,9.4,8.1,9.5,9.2,1.3,6.1,True,17,352,True,2,25.0,2025-05-20T14:58:35.796442Z
EMP_0228,freshers,0,UI/UX Designer,72.8,76.1,70.6,73.2,5.7,6.5,Chennai,Enterprise,3,3.6,78.5,6.6,8,PhD,76,EdTech,8.2,9.0,5.0,8.4,8.7,1.4,0,True,24,139,True,0,15.0,2024-11-25T14:58:35.791540Z
EMP_0677,mid_level,2,Data Scientist,90.4,84.3,88.2,87.6,13.4,16.8,Noida,Mid-size,3,4.1,87.2,6.5,0,PhD,90,IoT,9.8,7.9,5.9,6.8,8.6,1.0,9.0,False,20,232,True,2,25.0,2025-05-04T14:58:35.797780Z
EMP_0497,junior,1,Frontend Developer,83.1,80.0,66.7,76.6,10.5,12.6,Noida,Enterprise,4,3.5,77.7,7.1,4,PhD,71,IoT,5.3,6.1,6.1,8.4,6.6,1.1,17.8,True,22,210,True,0,20.0,2024-12-22T14:58:35.794965Z
EMP_0756,mid_level,4,QA Engineer,78.9,82.9,79.8,80.5,11.8,14.7,Bangalore,Startup,5,3.7,81.0,6.6,4,Bachelor,74,FinTech,7.8,9.3,8.0,8.6,9.3,1.4,26.5,True,12,415,True,2,25.0,2024-12-10T14:58:35.798784Z
EMP_0382,junior,1,Product Manager,95.6,96.7,100,97.4,11.7,14.0,Mumbai,Enterprise,4,4.9,99.2,7.2,2,Master,86,Gaming,8.4,8.5,6.3,9.7,7.9,1.0,16.6,True,18,201,False,1,20.0,2025-01-09T14:58:35.793540Z
EMP_0772,mid_level,4,Frontend Developer,81.0,89.3,83.3,84.5,12.8,16.0,Pune,Mid-size,7,4.4,90.8,8.0,2,PhD,68,AI/ML,5.7,7.3,9.1,7.4,9.5,1.1,24.1,True,12,468,True,4,25.0,2025-03-29T14:58:35.799289Z
EMP_0351,junior,1,Backend Developer,88.8,84.5,89.9,87.7,11.8,14.2,Mumbai,Enterprise,2,4.3,89.4,6.2,1,Bachelor,76,AI/ML,8.4,6.6,5.7,9.8,9.9,1.0,5.7,False,18,202,True,0,20.0,2025-01-12T14:58:35.793040Z
EMP_0512,junior,1,Mobile Developer,89.5,81.9,85.1,85.5,10.3,12.3,Delhi,Startup,4,4.6,93.8,6.9,8,PhD,67,IoT,5.9,6.2,5.5,8.6,8.7,1.0,10.9,False,21,211,False,1,20.0,2025-03-16T14:58:35.794965Z
EMP_0995,senior,9,Product Manager,76.9,75.3,75.2,75.8,24.2,31.5,Delhi,Startup,8,3.3,74.5,6.0,3,Bachelor,87,FinTech,5.6,8.0,10.0,9.5,7.9,1.4,28.3,True,6,805,False,3,30.0,2025-06-18T14:58:35.802566Z
EMP_0500,junior,1,Backend Developer,96.1,90.9,85.3,90.8,7.8,9.3,Hyderabad,Mid-size,3,4.6,94.6,5.2,2,Master,91,E-commerce,5.8,9.6,6.6,6.8,7.8,1.0,22.7,False,20,190,False,0,20.0,2024-10-25T14:58:35.794965Z
EMP_0722,mid_level,3,Full-stack Developer,78.9,95.1,82.6,85.5,21.4,26.8,Gurgaon,Startup,4,4.5,91.9,8.8,4,Bachelor,81,AI/ML,8.0,8.0,7.7,10.0,8.7,1.0,14.0,False,15,310,True,1,25.0,2025-05-21T14:58:35.798286Z
EMP_0635,mid_level,3,DevOps Engineer,73.5,79.7,83.9,79.0,13.4,16.8,Mumbai,Enterprise,4,4.0,85.3,5.9,5,Bachelor,66,E-commerce,6.7,6.5,7.2,7.7,8.6,1.4,10.7,False,18,345,True,3,25.0,2025-08-12T14:58:35.797215Z
EMP_0821,mid_level,3,UI/UX Designer,86.9,85.6,98.0,90.2,15.1,18.9,Pune,Startup,6,4.2,88.6,6.2,1,Bachelor,70,HealthTech,6.1,9.5,7.0,10.0,8.6,1.0,10.8,False,18,315,True,1,25.0,2025-03-31T14:58:35.799786Z
EMP_0513,junior,1,Backend Developer,74.8,80.9,83.0,79.6,9.7,11.6,Bangalore,Mid-size,4,3.8,82.4,6.1,8,Master,71,IoT,6.3,9.7,6.7,6.7,9.7,1.7,21.5,False,20,175,False,1,20.0,2025-03-22T14:58:35.794965Z
EMP_0960,senior,9,Full-stack Developer,73.9,85.0,81.4,80.1,26.7,34.7,Mumbai,Mid-size,8,3.9,83.6,9.9,3,Bachelor,81,E-commerce,8.1,7.8,10.0,6.4,10.0,1.0,29.2,True,6,856,True,2,30.0,2025-03-26T14:58:35.802064Z
EMP_0072,freshers,0,Full-stack Developer,77.5,78.0,72.7,76.1,7.8,8.9,Gurgaon,Enterprise,2,3.2,72.6,7.6,1,Bachelor,92,AI/ML,7.8,6.1,5.0,9.2,7.3,1.9,0,False,26,119,True,0,15.0,2024-11-20T14:58:35.789540Z
EMP_0802,mid_level,4,Product Manager,88.7,85.4,87.3,87.1,20.4,25.5,Chennai,Startup,5,4.3,89.6,8.7,3,PhD,88,E-commerce,7.0,6.4,7.9,7.9,9.3,1.0,27.0,True,15,446,True,0,25.0,2025-06-22T14:58:35.799786Z
EMP_0604,mid_level,2,Mobile Developer,70.2,74.0,66.9,70.4,13.8,17.2,Pune,Mid-size,3,3.2,73.2,9.0,6,Bachelor,92,Enterprise Software,6.2,7.0,6.9,8.3,8.6,2.1,23.7,False,20,217,True,2,25.0,2025-06-12T14:58:35.796442Z
EMP_0879,mid_level,2,QA Engineer,98.1,90.4,90.9,93.2,21.7,27.1,Gurgaon,Startup,3,4.5,92.8,6.5,2,PhD,83,Gaming,8.2,9.4,6.5,6.3,7.0,1.0,7.6,False,19,270,True,2,25.0,2025-04-06T14:58:35.801055Z
EMP_0830,mid_level,3,Tech Lead,72.5,75.5,72.1,73.4,14.4,18.0,Hyderabad,Mid-size,6,3.4,75.7,8.8,6,Master,94,FinTech,6.4,8.3,7.6,9.8,9.8,1.4,20.1,False,17,326,False,3,25.0,2025-05-31T14:58:35.799786Z
EMP_0314,junior,1,Product Manager,99.2,93.2,88.2,93.5,10.9,13.1,Mumbai,Startup,4,4.9,98.6,7.0,7,Master,69,HealthTech,8.5,6.6,5.1,8.2,8.6,1.0,28.6,False,18,186,True,1,20.0,2025-07-29T14:58:35.792540Z
